tissue,category,label,tf,target,n_all,rho_all,p_all,tf_mean_log2tpm,tgt_mean_log2tpm,rho_20-29,p_20-29,n_20-29,rho_30-39,p_30-39,n_30-39,rho_40-49,p_40-49,n_40-49,rho_50-59,p_50-59,n_50-59,rho_60-69,p_60-69,n_60-69,rho_70-79,p_70-79,n_70-79,rho_male,p_male,n_male,rho_female,p_female,n_female
Esophagus - Gastroesophageal Junction,production,SMAD3→FN1,SMAD3,FN1,363,-0.11169997416569048,0.033379204320918884,4.598741092629341,9.121589457036379,0.02469410456062291,0.8969402818929876,30.0,0.3268716577540107,0.0633533087499919,33.0,-0.21102181400688866,0.08897968650553366,66.0,-0.0671956029212966,0.44045183552191003,134,-0.07455302755918475,0.48495314343298856,90,,,,-0.05549374947862015,0.3890919061608742,243.0,-0.16944291076779905,0.06429512595288123,120.0
Esophagus - Gastroesophageal Junction,production,SMAD3→SERPINE1,SMAD3,SERPINE1,363,0.34834812101227997,8.544644509991836e-12,4.598741092629341,4.418058370755723,-0.047385984427141266,0.8036278011377226,30.0,0.11129679144385027,0.5374856772874539,33.0,0.334958093725517,0.005975546114585439,66.0,0.3268548571117606,0.00011592182969041514,134,0.4410457344177011,1.35593979126151e-05,90,,,,0.3827095808383568,6.758096177740686e-10,243.0,0.26943284058907074,0.0029219510112771,120.0
Esophagus - Gastroesophageal Junction,production,ESR1→COL1A1,ESR1,COL1A1,363,0.5171508745345766,3.233780435012702e-26,1.0192021504660282,7.378800129430681,0.3730812013348164,0.042295423230642434,30.0,0.55548128342246,0.0007915241346002352,33.0,0.5616741467487737,9.263627571746348e-07,66.0,0.4771262448740537,5.592017661228554e-09,134,0.5399251750283417,3.9767425637182316e-08,90,,,,0.5198164284037025,3.2014099263476633e-18,243.0,0.5104182763016866,2.59323031429089e-09,120.0
Esophagus - Gastroesophageal Junction,production,ESR1→ELN,ESR1,ELN,363,-0.03808672431630814,0.4694284525548288,1.0192021504660282,7.985616507937428,-0.07363737486095662,0.6989663216022932,30.0,0.07419786096256685,0.6815375957464214,33.0,-0.03216783216783217,0.7976374700439128,66.0,-0.17710782981304124,0.04064069850259963,134,0.025962159781920437,0.8080854012735235,90,,,,-0.029938896584183833,0.6423619733825903,243.0,-0.045423608748164326,0.6222691965088494,120.0
Esophagus - Gastroesophageal Junction,production,AR→COL1A1,AR,COL1A1,363,0.5402180670430529,6.86543264527613e-29,2.20412159721385,7.378800129430681,0.5804226918798664,0.0007724477313161041,30.0,0.5648395721925135,0.000615814107789416,33.0,0.4452353616532722,0.0001797160718426813,66.0,0.5404769148682373,1.5777866747842714e-11,134,0.5797577448838447,2.1287269388256392e-09,90,,,,0.5216802700637467,2.3144404238434923e-18,243.0,0.5943676644211403,8.263641173052891e-13,120.0
Esophagus - Gastroesophageal Junction,production,SOX9→ACAN,SOX9,ACAN,363,0.2451859319704621,2.2711737586975505e-06,1.2839511196146984,0.28298023262525557,0.053170189098998885,0.7802081176079785,30.0,0.26403743315508027,0.13759963980889334,33.0,0.140009185067246,0.26218541905663106,66.0,0.26263517987383045,0.002171286994929286,134,0.28725711722411335,0.006047795267607426,90,,,,0.23355773820467735,0.0002397571637775973,243.0,0.26837720806192805,0.0030394036434149225,120.0
Esophagus - Gastroesophageal Junction,production,PPARG→FABP4,PPARG,FABP4,363,0.7060588356491766,4.6641368180587095e-56,2.4572413461924256,6.742326215607404,0.696106785317019,1.9406666337279774e-05,30.0,0.7215909090909091,2.1506219230485958e-06,33.0,0.7055839682705355,3.7059767439896447e-11,66.0,0.6832122176412913,9.517630682463176e-20,134,0.6975679824891262,2.187472063394678e-14,90,,,,0.7132651094174465,4.5476499410857487e-39,243.0,0.6835938856440422,7.739223030623955e-18,120.0
Esophagus - Gastroesophageal Junction,production,PPARG→ADIPOQ,PPARG,ADIPOQ,363,0.38107889715458526,5.4287447718509495e-14,2.4572413461924256,1.3833072143901888,0.5305895439377085,0.0025585742813392437,30.0,0.5317513368983957,0.0014489364803041463,33.0,0.5273782439934575,5.371130619190291e-06,66.0,0.28690974438333733,0.0007764509289316806,134,0.35289590018476324,0.0006460110464781162,90,,,,0.4164001437942565,1.3110403308948906e-11,243.0,0.29833297755396554,0.000934397352783982,120.0
Esophagus - Gastroesophageal Junction,production,RUNX2→SPP1,RUNX2,SPP1,363,0.4301556606684868,8.807022783927053e-18,0.6910331471317728,3.678266363038833,0.20578420467185762,0.2752897377927715,30.0,0.46724598930481287,0.006115547933504115,33.0,0.35808744483157917,0.003156213006912895,66.0,0.5056091931700103,4.6311737709900776e-10,134,0.4405088715058567,1.3929765197687682e-05,90,,,,0.47562054661663905,4.037014204128757e-15,243.0,0.3719090628136079,2.88373157639808e-05,120.0
Esophagus - Gastroesophageal Junction,production,FOXO1→PCK1,FOXO1,PCK1,363,0.1536583029921216,0.0033361691846211547,4.916558462069383,1.124885404826278,-0.1835372636262514,0.3316281105766702,30.0,0.3419117647058824,0.05146909791176442,33.0,0.30838117106773827,0.011763652291065884,66.0,0.01717980817673437,0.8438102853561669,134,0.21629830843313988,0.04059826891884902,90,,,,0.182795303248316,0.0042507047631423775,243.0,0.11779290228488087,0.2000825832311622,120.0
Esophagus - Gastroesophageal Junction,detection,RELA→ICAM1,RELA,ICAM1,363,0.3263006449060804,1.882617122623313e-10,6.350278323675319,4.288423867265055,0.2873358842430014,0.12365691305284449,30.0,0.7215909090909091,2.1506219230485958e-06,33.0,0.2491806700761925,0.0436306841188768,66.0,0.33195010399158087,8.917541390250655e-05,134,0.29287927992453466,0.00508867823442141,90,,,,0.3547324435204386,1.2910436462774175e-08,243.0,0.2693488346316034,0.0029311457340653177,120.0
Esophagus - Gastroesophageal Junction,detection,RELA→IL6,RELA,IL6,363,0.09211876361296774,0.07964091113146586,6.350278323675319,3.0466516809358413,0.217797552836485,0.24760667595245603,30.0,0.008689839572192513,0.9617199576740234,33.0,0.15215530737918798,0.2226114091757742,66.0,0.1153157961020312,0.1845742916425265,134,-0.0757139858557018,0.47816040038644125,90,,,,0.08754054303253815,0.17376716658601873,243.0,0.10801829300118253,0.24026071559847773,120.0
Esophagus - Gastroesophageal Junction,detection,RELA→CCL2,RELA,CCL2,363,0.09389676455653816,0.073977445907594,6.350278323675319,4.807843315371469,0.20489432703003335,0.2774166832456208,30.0,0.21122994652406418,0.23799698630972407,33.0,0.10654531412034393,0.39450983471235934,66.0,0.1583390275166212,0.06765767271835528,134,-0.08257945556448128,0.43905530619121036,90,,,,0.08011825510989194,0.21332231187066822,243.0,0.14583405676822533,0.11198817613034379,120.0
Esophagus - Gastroesophageal Junction,detection,RELA→NFKBIA,RELA,NFKBIA,363,0.35468311352095283,3.3560909711486994e-12,6.350278323675319,7.810797612529155,-0.0028921023359288096,0.9878984726602261,30.0,0.4475267379679144,0.009016498161016025,33.0,0.23699482303092947,0.05537008900745145,66.0,0.37919519992817846,6.233906167202827e-06,134,0.49057069715119883,9.180541730393891e-07,90,,,,0.37731087956880965,1.2208154927249067e-09,243.0,0.3140222516997826,0.0004781297457869576,120.0
Esophagus - Gastroesophageal Junction,detection,NFKB1→TNF,NFKB1,TNF,363,0.14290656656258988,0.006384394640522047,4.555497221381868,0.4770911709397785,0.21648681856065896,0.25053400650953606,30.0,0.03710203071364427,0.837582137252669,33.0,0.25682347171289016,0.0373759301330147,66.0,0.03842187627720374,0.6593857830024537,134,0.16944757705020166,0.1103506424311462,90,,,,0.11092444497797983,0.08442768104801593,243.0,0.20777317672418916,0.02277858827967756,120.0
Esophagus - Gastroesophageal Junction,detection,HIF1A→VEGFA,HIF1A,VEGFA,363,0.14023083796692068,0.007455661238858459,5.7270304828307514,5.61633645601509,0.5483870967741935,0.001703740301357306,30.0,0.1467245989304813,0.41519102511589856,33.0,0.041207414829659325,0.7425231654005866,66.0,0.18394063744304098,0.033378035291181364,134,0.08599415565707699,0.4202988995725633,90,,,,0.20007372131878384,0.0017213984436208472,243.0,0.06586232700601463,0.47478797726954336,120.0
Esophagus - Gastroesophageal Junction,detection,HIF1A→SLC2A1,HIF1A,SLC2A1,363,0.4675408443067643,4.102956310653314e-21,5.7270304828307514,4.482609878230029,0.13993325917686317,0.46080677886565224,30.0,0.5591577540106952,0.0007178266692775422,33.0,0.4320679685859872,0.00029162352930858776,66.0,0.4554113720079695,3.223997636723776e-08,134,0.5947754651878386,6.354595019631164e-10,90,,,,0.44108005421872193,5.450020755624827e-13,243.0,0.5160540941290057,1.6147316562730228e-09,120.0
Esophagus - Gastroesophageal Junction,detection,TP53→CDKN1A,TP53,CDKN1A,363,0.2345168177388829,6.305825053298318e-06,3.9017348677002035,6.683862914066998,0.39034162628832086,0.03296046578887202,30.0,0.3068181818181818,0.08243261551187081,33.0,0.3240614138723,0.007944218282712372,66.0,0.24245246788041233,0.004764536654195828,134,0.09395514617290969,0.37841099424629754,90,,,,0.2450018461751382,0.00011409522900517863,243.0,0.21030462449608586,0.021138292041706756,120.0
Esophagus - Gastroesophageal Junction,detection,TP53→MDM2,TP53,MDM2,363,0.32191330998974776,3.384296729681556e-10,3.9017348677002035,3.3002617730253654,0.3643040149566598,0.04779364625327702,30.0,0.4090909090909091,0.018082169655063072,33.0,0.37105848217704857,0.002160747893167154,66.0,0.27581632029628056,0.0012566496277702397,134,0.4418871698663166,1.2997433997597869e-05,90,,,,0.3780495071694281,1.1266497516055534e-09,243.0,0.2119120210622746,0.020150354351579212,120.0
Esophagus - Gastroesophageal Junction,detection,ATF4→DDIT3,ATF4,DDIT3,363,0.028843186712615335,0.5838600442673262,9.213267968705862,5.946967336428724,0.05761957730812013,0.7623192630766409,30.0,-0.1928475935828877,0.28226617928575826,33.0,-0.111617906465807,0.37225626075986473,66.0,0.08854405007581839,0.3089780495867679,134,0.013689214496030997,0.8981031312639682,90,,,,0.05213141721901936,0.4185102972242364,243.0,-0.012448802779383266,0.8926532651386905,120.0
Esophagus - Gastroesophageal Junction,detection,XBP1→DNAJB1,XBP1,DNAJB1,363,0.16475949088263028,0.0016337337774999538,5.958151892197034,6.414643091932144,-0.2186874304783092,0.24563221703044613,30.0,0.3860294117647059,0.026495611824703422,33.0,0.12681348502244028,0.3102694220756314,66.0,0.18699827677848035,0.03050245739294901,134,0.20404417060925925,0.05372825763257674,90,,,,0.15513594749268014,0.015497770619051181,243.0,0.22112414642365255,0.01522158285480008,120.0
Esophagus - Gastroesophageal Junction,detection,HSF1→HSPA1A,HSF1,HSPA1A,363,0.27432407497027694,1.0916149759574788e-07,6.776860200340755,6.933844234004165,0.4064516129032258,0.02582409583148371,30.0,-0.12199197860962568,0.49884888931376836,33.0,0.4575192050768204,0.0001123579719886321,66.0,0.2538897575815028,0.0030752511149099208,134,0.21312123145489506,0.04371459333276516,90,,,,0.23571310142673635,0.00020903595493666665,243.0,0.33238707885214736,0.0002080483706089431,120.0
Esophagus - Gastroesophageal Junction,detection,STAT1→IRF1,STAT1,IRF1,363,0.3322504092325454,8.370833461243054e-11,5.157378154681077,4.010568761300121,0.2583157208108171,0.1681237408558909,30.0,0.438168449197861,0.01075812329677674,33.0,0.2261350589708799,0.06788674919012191,66.0,0.34777344543961475,3.832889609136701e-05,134,0.3665286501116087,0.0003807401692970877,90,,,,0.37163388812749676,2.247435273561193e-09,243.0,0.2907161472128169,0.0012766853172964119,120.0
Esophagus - Gastroesophageal Junction,detection,NFE2L2→NQO1,NFE2L2,NQO1,363,0.1380326191248851,0.008452945724545972,6.017904391958694,4.711106317430817,-0.07230255839822024,0.7041773195709669,30.0,0.31054655289192906,0.07858602932484766,33.0,0.09335239904901607,0.4559463650736396,66.0,0.14012232149078377,0.10635094847541418,134,0.1945680313142845,0.06611597111241113,90,,,,0.14866918927825865,0.020423648882513284,243.0,0.14051073345880588,0.12584068056872327,120.0
Esophagus - Gastroesophageal Junction,detection,NFE2L2→HMOX1,NFE2L2,HMOX1,363,0.37570499519472156,1.2963702096170598e-13,6.017904391958694,4.061152899232449,0.38509454949944383,0.035602229675140144,30.0,0.3880347593582888,0.025655340105664833,33.0,0.38127544097693356,0.0015855845996097559,66.0,0.37516116241897274,7.95598762446427e-06,134,0.37552784294357333,0.00026510316921807405,90,,,,0.41899560013682147,9.496934438598818e-12,243.0,0.3057559952496371,0.000683684752975408,120.0
Esophagus - Gastroesophageal Junction,housekeeping,ACTB↔GAPDH,ACTB,GAPDH,363,0.6095427193243972,2.6589168813710353e-38,12.939507794445868,10.31702003531548,0.43893214682981085,0.015242568393486361,30.0,0.5524732620320856,0.0008567018381296749,33.0,0.5372925581880806,3.2961035401159916e-06,66.0,0.6390102545686698,9.722919566411922e-17,134,0.7201000950799561,1.2565618721606594e-15,90,,,,0.6335956658600771,1.114851296556854e-28,243.0,0.5426847583652196,1.5252086856781665e-10,120.0
Esophagus - Gastroesophageal Junction,housekeeping,RPL13A↔RPS18,RPL13A,RPS18,363,0.8204043501406245,1.1721207218510757e-89,11.350148763209992,11.223961827511959,0.7165739710789767,8.42994899145201e-06,30.0,0.8592914438502675,1.5414135037808664e-10,33.0,0.8356383145736854,2.6250780858991837e-18,66.0,0.81001817996167,2.1514041018538035e-32,134,0.8337010116641834,2.046255750134436e-24,90,,,,0.8190478460516563,4.4050276045658617e-60,243.0,0.8113457174469172,2.7569368612542914e-29,120.0
Esophagus - Gastroesophageal Junction,housekeeping,HPRT1↔TBP,HPRT1,TBP,363,0.3865417457803304,2.2040321068044553e-14,4.166441724976889,4.1808459055982015,0.16618464961067853,0.38011770642295883,30.0,0.3653074866310161,0.03657469476706916,33.0,0.30504263959992933,0.012756454241855661,66.0,0.31623317759422875,0.00019736865775289334,134,0.6163470759873372,9.997739036891778e-11,90,,,,0.4221598977695242,6.3860085157858685e-12,243.0,0.3044151632012394,0.0007238137346082833,120.0
Esophagus - Gastroesophageal Junction,housekeeping,B2M↔PPIA,B2M,PPIA,363,0.39048610442998793,1.1375976460825402e-14,9.741801774206241,7.686885997940358,0.2601246170318924,0.16505939490586108,30.0,0.5133689839572193,0.0022476591097501143,33.0,0.6113476955239849,4.971215686836227e-08,66.0,0.3189323451159694,0.0001727251811573186,134,0.3646847707210142,0.0004095257345179967,90,,,,0.39316768628099474,2.0835731284570268e-10,243.0,0.3741429392436592,2.558589569744832e-05,120.0
Esophagus - Gastroesophageal Junction,hormone,ESR1→PGR,ESR1,PGR,363,0.2704142378133502,1.675876829214154e-07,1.0192021504660282,2.1280071702542056,0.10166852057842046,0.5929347347453278,30.0,0.39271390374331555,0.023779632539765564,33.0,0.39321573948439625,0.0010903813800342656,66.0,0.2269812353568593,0.008354464991300027,134,0.18242731553126337,0.08526197259431466,90,,,,0.25793162942138403,4.719752413183319e-05,243.0,0.30841778668319747,0.0006100061838191322,120.0
Esophagus - Gastroesophageal Junction,hormone,AR→KLK3,AR,KLK3,363,-0.026625345760561216,0.6131227317592334,2.20412159721385,0.24575188406037562,-0.037055319933290136,0.8458605396841916,30.0,-0.07518089739632712,0.6775431122668851,33.0,0.010401785200226336,0.933937321223195,66.0,-0.015117046708754094,0.8623661637880224,134,-0.07934709926364965,0.4572373708797782,90,,,,0.047289594360230794,0.46308196402473056,243.0,-0.17305171109748946,0.0587404469309362,120.0
Esophagus - Gastroesophageal Junction,hormone,AR→SMAD3,AR,SMAD3,363,0.1341822723195374,0.010488865295034804,2.20412159721385,4.598741092629341,0.14972191323692993,0.42971383271970753,30.0,0.4682486631016043,0.0059923975105156835,33.0,0.34942072852520617,0.004031163402919572,66.0,-0.13029637637527944,0.13346847360793387,134,0.26405123308419215,0.011910096456461247,90,,,,0.1253337425708956,0.05101102170535664,243.0,0.1597301196788984,0.08139507980566615,120.0
Stomach,production,SMAD3→COL1A1,SMAD3,COL1A1,356,0.3486336880786447,1.302167891404868e-11,4.185478103964516,6.993884094645468,0.5614617940199336,8.960926176422411e-05,43.0,0.37026165339184386,0.02033033753829786,39.0,0.1966493051388522,0.12241266600274114,63.0,0.24706295908666984,0.005105877353573176,127,0.4619757054851144,1.82129032961605e-05,79,,,,0.36050119755443244,2.805586257692728e-08,224.0,0.3241860877697875,0.00014936156756585267,132.0
Stomach,production,SMAD3→COL3A1,SMAD3,COL3A1,356,0.30595611327000594,3.760236080832625e-09,4.185478103964516,7.363065695494749,0.4867109634551496,0.0009344984521561108,43.0,0.3482969790380904,0.029788345265978747,39.0,0.14391493754561613,0.26046833972268174,63.0,0.22413330970333428,0.011302812445812896,127,0.4215292486460409,0.00010935457127099081,79,,,,0.29264016041096835,8.459676010626398e-06,224.0,0.33609572583684033,8.149423656391862e-05,132.0
